Fecha,Local,Visit,Local Score,Visit Score,Local i5,Visit i5,Local Hits,Visit Hits,Local pitcher,Local pitcher in,Local pitcher ERA,Local pitcher Hit ERA,Local pitcher K ERA,Local pitcher BB ERA,Visit pitcher,Visit pitcher in,Visit pitcher ERA,Visit pitcher Hit ERA,Visit pitcher K ERA,Visit pitcher BB ERA,Local Win?,L bullpen recieved,V bullpen recieved
20150414,Dodgers,Mariners,6.0,5.0,3.0,5.0,12.0,10.0,D. Huff,4.0,4.0,7.0,2.0,1.0,H. Iwakuma,5.0,4.0,6.0,5.0,3.0,1.0,1.0,2.0
20150414,Padres,Diamondbacks,5.0,1.0,4.0,1.0,8.0,3.0,O. Despaigne ,7.0,1.0,2.0,3.0,2.0,J. Hellickson ,6.2,5.0,7.0,6.0,3.0,1.0,0.0,0.0
20150414,Giants,Rockies,1.0,4.0,0.0,3.0,6.0,9.0,T. Hudson ,7.0,3.0,8.0,4.0,0.0,C. Bergman,4.0,0.0,4.0,4.0,2.0,0.0,1.0,1.0
20150415,Guardians,White,4.0,2.0,4.0,0.0,8.0,6.0,T. Bauer ,6.0,2.0,4.0,8.0,4.0,J. Danks ,4.2,4.0,6.0,3.0,2.0,1.0,0.0,0.0
20150415,Braves,Marlins,2.0,6.0,0.0,4.0,3.0,8.0,E. Stults ,5.0,4.0,5.0,2.0,2.0,D. Haren ,7.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0
20150415,Red,Nationals,5.0,10.0,4.0,8.0,7.0,12.0,W. Miley ,2.1,7.0,5.0,1.0,3.0,G. Gonzalez ,6.0,5.0,6.0,6.0,2.0,0.0,3.0,0.0
20150415,Rangers,Angels,2.0,10.0,1.0,7.0,6.0,13.0,A. Ranaudo ,1.2,6.0,6.0,2.0,2.0,H. Santiago ,7.0,1.0,4.0,5.0,2.0,0.0,4.0,1.0
20150415,Orioles,Yankees,7.0,5.0,2.0,3.0,15.0,8.0,B. Norris,5.0,3.0,5.0,7.0,2.0,N. Eovaldi,5.0,2.0,8.0,9.0,3.0,1.0,2.0,5.0
20150415,Pirates,Tigers,0.0,1.0,0.0,0.0,2.0,5.0,F. Liriano ,6.0,1.0,4.0,7.0,1.0,A. Simon ,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
20150415,Blue,Rays,12.0,7.0,11.0,1.0,14.0,11.0,M. Buehrle ,6.0,3.0,7.0,4.0,1.0,E. Ramirez ,3.1,9.0,9.0,4.0,3.0,1.0,4.0,3.0
20150415,Mets,Phillies,6.0,1.0,5.0,1.0,12.0,9.0,J. Niese ,6.1,1.0,9.0,4.0,2.0,J. Williams ,5.0,5.0,10.0,1.0,1.0,1.0,0.0,1.0
20150415,Cubs,Reds,5.0,0.0,5.0,0.0,11.0,4.0,T. Wood ,7.0,0.0,3.0,7.0,2.0,J. Marquis ,4.0,5.0,7.0,6.0,3.0,1.0,0.0,0.0
20150415,Twins,Royals,3.0,1.0,3.0,1.0,5.0,9.0,K. Gibson ,6.2,1.0,9.0,3.0,0.0,E. Volquez ,7.2,3.0,5.0,7.0,1.0,1.0,0.0,0.0
20150415,Astros,Athletics,6.0,1.0,4.0,1.0,8.0,8.0,C. McHugh ,5.2,1.0,6.0,11.0,0.0,D. Pomeranz ,5.0,4.0,6.0,5.0,1.0,1.0,0.0,2.0
20150415,Cardinals,Brewers,4.0,2.0,4.0,1.0,10.0,10.0,L. Lynn ,5.0,1.0,6.0,4.0,1.0,W. Peralta ,5.0,4.0,10.0,1.0,1.0,1.0,1.0,0.0
20150415,Padres,Diamondbacks,3.0,2.0,1.0,2.0,9.0,9.0,B. Morrow,7.0,2.0,7.0,5.0,1.0,C. Anderson,6.0,2.0,8.0,5.0,1.0,1.0,0.0,1.0
20150415,Dodgers,Mariners,5.0,2.0,5.0,1.0,9.0,9.0,B. Anderson ,5.0,2.0,7.0,3.0,1.0,T. Walker ,4.0,5.0,6.0,3.0,4.0,1.0,0.0,0.0
20150415,Giants,Rockies,2.0,4.0,1.0,4.0,7.0,6.0,T. Lincecum ,5.0,4.0,6.0,4.0,1.0,T. Matzek ,6.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0
20150416,Twins,Royals,8.0,5.0,5.0,3.0,14.0,10.0,T. Milone ,5.1,3.0,7.0,3.0,3.0,J. Vargas ,3.0,5.0,10.0,1.0,1.0,1.0,2.0,3.0
20150416,Cardinals,Brewers,4.0,0.0,0.0,0.0,11.0,6.0,J. Lackey ,7.0,0.0,5.0,8.0,1.0,M. Fiers ,5.2,2.0,7.0,4.0,1.0,1.0,0.0,2.0
20150416,Nationals,Phillies,5.0,2.0,3.0,2.0,6.0,5.0,D. Fister ,6.2,2.0,4.0,4.0,4.0,C. Hamels ,6.0,5.0,5.0,7.0,4.0,1.0,0.0,0.0
20150416,Blue,Rays,2.0,4.0,0.0,2.0,4.0,8.0,A. Sanchez ,5.1,3.0,5.0,4.0,3.0,C. Archer ,7.0,0.0,2.0,11.0,2.0,0.0,1.0,2.0
20150416,Mets,Marlins,7.0,5.0,3.0,3.0,9.0,7.0,D. Gee,5.2,4.0,5.0,7.0,2.0,J. Cosart,5.1,5.0,7.0,5.0,1.0,1.0,1.0,2.0
20150416,Giants,Diamondbacks,6.0,7.0,1.0,4.0,11.0,11.0,M. Bumgarner,7.0,4.0,6.0,4.0,1.0,A. Bradley,6.2,2.0,4.0,4.0,2.0,0.0,3.0,4.0
20150417,Tigers,White,2.0,1.0,1.0,1.0,10.0,4.0,D. Price,8.0,1.0,4.0,9.0,2.0,J. Samardzija,8.0,1.0,8.0,7.0,0.0,1.0,0.0,1.0
20150417,Cubs,Padres,4.0,5.0,4.0,2.0,7.0,8.0,J. Hammel,6.1,4.0,7.0,5.0,1.0,J. Shields ,6.0,4.0,5.0,9.0,2.0,0.0,1.0,0.0
20150417,Nationals,Phillies,7.0,2.0,4.0,1.0,10.0,7.0,M. Scherzer ,8.0,1.0,4.0,9.0,0.0,S. O'Sullivan ,5.0,4.0,5.0,2.0,2.0,1.0,1.0,3.0
20150417,Pirates,Brewers,6.0,3.0,3.0,1.0,11.0,8.0,V. Worley ,6.0,2.0,6.0,6.0,4.0,J. Nelson ,5.0,3.0,5.0,3.0,0.0,1.0,1.0,3.0
20150417,Blue,Braves,7.0,8.0,5.0,5.0,11.0,12.0,D. Hutchison,4.2,5.0,7.0,6.0,3.0,J. Teheran,5.0,5.0,7.0,4.0,2.0,0.0,3.0,2.0
20150417,Red,Orioles,3.0,2.0,2.0,2.0,4.0,5.0,J. Kelly,5.2,2.0,4.0,3.0,2.0,U. Jimenez,3.2,0.0,0.0,2.0,3.0,1.0,0.0,3.0
20150417,Mets,Marlins,4.0,1.0,1.0,1.0,7.0,7.0,B. Colon ,7.0,1.0,6.0,5.0,0.0,D. Phelps,4.2,1.0,1.0,2.0,3.0,1.0,0.0,3.0
20150417,Rays,Yankees,4.0,5.0,4.0,2.0,8.0,5.0,N. Karns,5.0,2.0,2.0,7.0,4.0,A. Warren,4.0,4.0,6.0,2.0,2.0,0.0,3.0,0.0
20150417,Royals,Athletics,6.0,4.0,3.0,3.0,15.0,8.0,J. Guthrie,6.0,4.0,7.0,2.0,0.0,S. Gray,6.0,4.0,11.0,5.0,1.0,1.0,0.0,2.0
20150417,Twins,Guardians,3.0,2.0,0.0,1.0,6.0,8.0,M. Pelfrey,5.0,1.0,3.0,2.0,4.0,C. Kluber,8.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0
20150417,Astros,Angels,3.0,6.0,1.0,1.0,8.0,6.0,R. Hernandez,6.0,3.0,3.0,6.0,1.0,J. Weaver,6.0,2.0,6.0,3.0,0.0,0.0,3.0,1.0
20150417,Cardinals,Reds,6.0,1.0,1.0,1.0,7.0,6.0,M. Wacha ,7.0,1.0,5.0,4.0,1.0,J. Cueto ,7.0,4.0,6.0,10.0,1.0,1.0,0.0,2.0
20150417,Mariners,Rangers,1.0,3.0,0.0,2.0,8.0,7.0,J.A. Happ ,7.0,2.0,5.0,3.0,2.0,Y. Gallardo ,6.0,0.0,6.0,3.0,2.0,0.0,1.0,1.0
20150417,Dodgers,Rockies,7.0,3.0,6.0,3.0,10.0,7.0,C. Kershaw ,6.0,3.0,6.0,12.0,1.0,K. Kendrick ,4.2,6.0,7.0,6.0,4.0,1.0,0.0,1.0
20150417,Giants,Diamondbacks,0.0,9.0,0.0,5.0,4.0,18.0,J. Peavy ,3.2,4.0,8.0,2.0,1.0,J. Collmenter ,9.0,0.0,4.0,2.0,1.0,0.0,5.0,0.0
20150418,Nationals,Phillies,3.0,5.0,3.0,3.0,9.0,7.0,J. Zimmermann ,6.1,4.0,4.0,3.0,4.0,A. Harang ,6.0,3.0,7.0,6.0,2.0,0.0,1.0,0.0
20150418,Blue,Braves,6.0,5.0,0.0,4.0,13.0,9.0,R.A. Dickey,7.0,4.0,4.0,6.0,4.0,A. Wood,6.2,3.0,9.0,0.0,2.0,1.0,1.0,3.0
20150418,Tigers,White,3.0,12.0,2.0,12.0,7.0,17.0,A. Sanchez ,3.1,9.0,9.0,2.0,2.0,C. Sale ,6.0,2.0,4.0,6.0,1.0,0.0,3.0,1.0
20150418,Twins,Guardians,2.0,4.0,1.0,2.0,6.0,8.0,P. Hughes ,6.2,4.0,8.0,3.0,1.0,D. Salazar ,6.0,2.0,6.0,10.0,2.0,0.0,0.0,0.0
20150418,Cardinals,Reds,5.0,2.0,3.0,1.0,10.0,9.0,C. Martinez ,6.0,1.0,3.0,4.0,2.0,H. Bailey ,5.2,5.0,9.0,0.0,3.0,1.0,1.0,0.0
20150418,Cubs,Padres,7.0,6.0,2.0,2.0,12.0,10.0,K. Hendricks,6.0,2.0,3.0,8.0,0.0,T. Ross,5.2,3.0,5.0,9.0,5.0,1.0,4.0,4.0
20150418,Red,Orioles,1.0,4.0,0.0,2.0,7.0,13.0,C. Buchholz ,6.0,2.0,11.0,7.0,1.0,C. Tillman ,5.1,1.0,6.0,5.0,2.0,0.0,2.0,0.0
20150418,Pirates,Brewers,6.0,2.0,6.0,1.0,7.0,5.0,J. Locke ,8.0,1.0,4.0,6.0,0.0,K. Lohse ,6.0,6.0,6.0,4.0,3.0,1.0,1.0,0.0
20150418,Royals,Athletics,0.0,5.0,0.0,5.0,7.0,8.0,Y. Ventura ,3.1,5.0,4.0,2.0,2.0,J. Hahn ,5.1,0.0,3.0,0.0,1.0,0.0,0.0,0.0
20150418,Astros,Angels,4.0,0.0,0.0,0.0,4.0,3.0,D. Keuchel ,6.0,0.0,2.0,7.0,3.0,C.J. Wilson ,6.2,2.0,3.0,8.0,4.0,1.0,0.0,2.0
20150418,Mets,Marlins,5.0,4.0,2.0,0.0,10.0,11.0,J. deGrom ,7.0,0.0,6.0,8.0,0.0,M. Latos ,5.0,2.0,6.0,5.0,1.0,1.0,4.0,3.0
20150418,Rays,Yankees,0.0,9.0,0.0,0.0,3.0,10.0,J. Odorizzi ,6.0,3.0,5.0,9.0,2.0,M. Tanaka ,7.0,0.0,2.0,8.0,0.0,0.0,6.0,0.0
20150418,Giants,Diamondbacks,4.0,1.0,4.0,1.0,12.0,6.0,C. Heston ,7.2,1.0,5.0,6.0,1.0,R. De La Rosa ,6.2,4.0,9.0,7.0,2.0,1.0,0.0,0.0
20150418,Mariners,Rangers,3.0,1.0,2.0,1.0,11.0,2.0,F. Hernandez ,7.0,1.0,2.0,12.0,2.0,C. Lewis ,5.2,3.0,10.0,2.0,2.0,1.0,0.0,0.0
20150418,Dodgers,Rockies,6.0,3.0,4.0,1.0,9.0,5.0,Z. Greinke ,6.2,3.0,5.0,3.0,1.0,J. Lyles ,6.0,4.0,5.0,5.0,5.0,1.0,0.0,2.0
20150419,Blue,Braves,2.0,5.0,0.0,5.0,5.0,8.0,D. Norris ,2.2,5.0,6.0,1.0,2.0,S. Miller ,6.0,2.0,5.0,6.0,3.0,0.0,0.0,0.0
20150419,Tigers,White,9.0,1.0,9.0,0.0,12.0,6.0,S. Greene ,7.0,1.0,5.0,3.0,4.0,J. Quintana ,4.0,9.0,10.0,1.0,1.0,1.0,0.0,0.0
20150419,Mets,Marlins,7.0,6.0,7.0,1.0,8.0,11.0,M. Harvey ,6.0,4.0,8.0,7.0,0.0,T. Koehler ,3.1,7.0,5.0,1.0,2.0,1.0,2.0,0.0
20150419,Rays,Yankees,3.0,5.0,3.0,5.0,9.0,11.0,M. Andriese ,3.1,4.0,8.0,1.0,2.0,M. Pineda ,5.2,3.0,7.0,5.0,1.0,0.0,1.0,0.0
20150419,Red,Orioles,3.0,8.0,3.0,5.0,6.0,15.0,R. Porcello ,5.0,8.0,12.0,6.0,3.0,M. Gonzalez ,5.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0
20150419,Nationals,Phillies,4.0,1.0,3.0,0.0,9.0,7.0,S. Strasburg ,7.1,1.0,5.0,7.0,2.0,D. Buchanan ,5.0,3.0,6.0,4.0,3.0,1.0,0.0,1.0
20150419,Pirates,Brewers,5.0,2.0,3.0,2.0,7.0,5.0,G. Cole ,6.0,2.0,4.0,6.0,1.0,M. Garza ,6.0,5.0,7.0,3.0,3.0,1.0,0.0,0.0
20150419,Royals,Athletics,4.0,2.0,1.0,2.0,8.0,7.0,D. Duffy,5.0,2.0,4.0,5.0,5.0,S. Kazmir,7.1,2.0,6.0,5.0,1.0,1.0,0.0,2.0
20150419,Twins,Guardians,7.0,2.0,4.0,1.0,11.0,7.0,T. May ,6.0,1.0,4.0,4.0,0.0,T. House ,5.2,5.0,7.0,2.0,2.0,1.0,1.0,2.0
20150419,Astros,Angels,4.0,3.0,4.0,2.0,6.0,8.0,S. Feldman ,6.0,2.0,6.0,3.0,0.0,G. Richards ,5.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0
20150419,Cubs,Padres,2.0,5.0,2.0,2.0,7.0,10.0,J. Lester ,5.1,3.0,6.0,4.0,2.0,A. Cashner ,6.0,2.0,5.0,5.0,2.0,0.0,2.0,0.0
20150419,Giants,Diamondbacks,1.0,5.0,1.0,5.0,8.0,8.0,T. Hudson ,5.0,5.0,6.0,6.0,2.0,J. Hellickson ,6.2,1.0,8.0,2.0,1.0,0.0,0.0,0.0
20150419,Mariners,Rangers,11.0,10.0,5.0,7.0,17.0,14.0,J. Paxton,2.2,7.0,10.0,1.0,0.0,R. Detwiler,2.1,5.0,7.0,0.0,1.0,1.0,3.0,6.0
20150419,Dodgers,Rockies,7.0,0.0,2.0,0.0,14.0,4.0,B. McCarthy ,6.0,0.0,3.0,6.0,2.0,E. Butler ,5.0,2.0,6.0,4.0,1.0,1.0,0.0,5.0
20150419,Cardinals,Reds,2.0,1.0,1.0,1.0,4.0,8.0,A. Wainwright ,8.0,1.0,7.0,4.0,2.0,M. Leake ,8.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0
20150420,Red,Orioles,7.0,1.0,5.0,1.0,5.0,4.0,J. Masterson ,5.0,1.0,3.0,6.0,3.0,W. Chen ,4.1,5.0,3.0,3.0,5.0,1.0,0.0,2.0
20150420,Tigers,Yankees,2.0,1.0,0.0,1.0,7.0,7.0,A. Simon ,7.1,1.0,7.0,7.0,0.0,C. Sabathia ,8.0,2.0,7.0,5.0,3.0,1.0,0.0,0.0
20150420,Pirates,Cubs,2.0,5.0,1.0,1.0,5.0,14.0,A.J. Burnett,6.0,1.0,8.0,1.0,2.0,J. Arrieta ,7.0,1.0,4.0,7.0,0.0,0.0,4.0,1.0
20150420,Brewers,Reds,1.0,6.0,0.0,0.0,3.0,9.0,W. Peralta ,7.0,6.0,8.0,5.0,3.0,A. DeSclafani ,8.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0
20150420,White,Guardians,4.0,3.0,0.0,3.0,10.0,6.0,J. Danks,6.0,3.0,6.0,4.0,2.0,T. Bauer,7.0,0.0,4.0,7.0,2.0,1.0,0.0,4.0
20150420,Royals,Twins,7.0,1.0,1.0,1.0,8.0,5.0,E. Volquez ,7.0,1.0,5.0,5.0,1.0,K. Gibson ,5.0,4.0,4.0,0.0,4.0,1.0,0.0,3.0
20150420,Rockies,Padres,3.0,14.0,2.0,14.0,9.0,17.0,J. De La Rosa ,2.0,9.0,9.0,3.0,1.0,O. Despaigne ,6.2,2.0,6.0,5.0,2.0,0.0,5.0,1.0
20150420,Angels,Athletics,3.0,6.0,3.0,5.0,5.0,8.0,M. Shoemaker ,3.0,5.0,7.0,2.0,3.0,K. Graveman,3.0,3.0,4.0,2.0,3.0,0.0,1.0,0.0
20150420,Mariners,Astros,5.0,7.0,5.0,3.0,10.0,9.0,H. Iwakuma,5.1,4.0,5.0,3.0,0.0,A. Wojciechowski,4.0,4.0,8.0,6.0,2.0,0.0,3.0,1.0
20150421,Nationals,Cardinals,2.0,1.0,1.0,0.0,8.0,13.0,G. Gonzalez,6.0,0.0,8.0,4.0,4.0,L. Lynn,6.1,1.0,5.0,7.0,4.0,1.0,1.0,1.0
20150421,Phillies,Marlins,7.0,3.0,2.0,3.0,7.0,10.0,J. Williams ,6.0,3.0,8.0,6.0,1.0,D. Haren ,6.0,4.0,4.0,7.0,3.0,1.0,0.0,3.0
20150421,Pirates,Cubs,8.0,9.0,2.0,3.0,9.0,12.0,F. Liriano,5.0,3.0,3.0,9.0,2.0,T. Wood,5.0,3.0,4.0,5.0,2.0,0.0,6.0,5.0
20150421,Phillies,Marlins,7.0,3.0,2.0,3.0,7.0,10.0,J. Williams ,6.0,3.0,8.0,6.0,1.0,D. Haren ,6.0,4.0,4.0,7.0,3.0,1.0,0.0,3.0
20150421,Blue,Orioles,13.0,6.0,10.0,2.0,16.0,12.0,M. Buehrle ,6.0,3.0,8.0,2.0,1.0,B. Norris ,2.1,9.0,6.0,2.0,3.0,1.0,3.0,4.0
20150421,Tigers,Yankees,2.0,5.0,0.0,1.0,10.0,8.0,K. Lobstein ,6.0,1.0,3.0,3.0,4.0,N. Eovaldi ,7.0,1.0,8.0,4.0,1.0,0.0,4.0,1.0
20150421,Mets,Braves,7.0,1.0,4.0,0.0,9.0,5.0,J. Niese ,6.2,1.0,4.0,5.0,4.0,T. Cahill ,4.0,4.0,5.0,1.0,1.0,1.0,0.0,3.0
20150421,Rays,Red,0.0,1.0,0.0,1.0,4.0,8.0,C. Archer ,5.2,1.0,7.0,9.0,1.0,W. Miley ,5.2,0.0,3.0,3.0,4.0,0.0,0.0,0.0
20150421,White,Guardians,2.0,6.0,1.0,2.0,8.0,7.0,H. Noesi ,5.2,4.0,4.0,5.0,1.0,C. Carrasco ,5.0,1.0,4.0,8.0,0.0,0.0,2.0,1.0
20150421,Royals,Twins,6.0,5.0,3.0,1.0,10.0,10.0,J. Vargas,5.2,5.0,8.0,4.0,1.0,T. Milone,5.2,4.0,5.0,1.0,4.0,1.0,0.0,2.0
20150421,Brewers,Reds,10.0,16.0,5.0,11.0,12.0,13.0,M. Fiers ,4.0,8.0,6.0,4.0,3.0,J. Marquis ,5.0,5.0,9.0,8.0,0.0,0.0,8.0,5.0
20150421,Rockies,Padres,6.0,7.0,5.0,2.0,7.0,13.0,T. Matzek,5.0,2.0,4.0,3.0,6.0,B. Morrow,6.0,5.0,6.0,3.0,1.0,0.0,5.0,1.0
20150421,Diamondbacks,Rangers,1.0,7.0,1.0,1.0,7.0,8.0,C. Anderson,7.0,1.0,3.0,5.0,0.0,N. Martinez,6.0,1.0,5.0,3.0,1.0,0.0,6.0,0.0
20150421,Angels,Athletics,14.0,1.0,4.0,1.0,15.0,5.0,H. Santiago ,6.0,1.0,3.0,8.0,3.0,D. Pomeranz ,5.0,5.0,8.0,6.0,1.0,1.0,0.0,9.0
20150421,Mariners,Astros,3.0,6.0,3.0,1.0,7.0,9.0,T. Walker,5.1,1.0,4.0,8.0,4.0,C. McHugh ,7.0,3.0,7.0,3.0,2.0,0.0,5.0,0.0
20150421,Mariners,Astros,3.0,6.0,3.0,1.0,7.0,9.0,T. Walker,5.1,1.0,4.0,8.0,4.0,C. McHugh ,7.0,3.0,7.0,3.0,2.0,0.0,5.0,0.0
20150421,Giants,Dodgers,6.0,2.0,4.0,1.0,13.0,7.0,T. Lincecum ,6.0,1.0,5.0,5.0,3.0,B. Anderson ,4.0,4.0,9.0,1.0,0.0,1.0,1.0,2.0
20150422,White,Guardians,6.0,0.0,2.0,0.0,14.0,8.0,J. Samardzija ,6.0,0.0,6.0,3.0,2.0,C. Kluber ,6.0,6.0,13.0,6.0,1.0,1.0,0.0,0.0
20150422,Nationals,Cardinals,5.0,7.0,5.0,5.0,8.0,11.0,D. Fister,6.0,5.0,7.0,3.0,2.0,J. Lackey,5.2,5.0,8.0,4.0,1.0,0.0,2.0,0.0
20150422,Phillies,Marlins,1.0,6.0,1.0,1.0,5.0,10.0,C. Hamels,6.0,1.0,5.0,5.0,3.0,J. Cosart ,6.0,1.0,4.0,4.0,0.0,0.0,5.0,0.0
20150422,Pirates,Cubs,4.0,3.0,4.0,1.0,7.0,10.0,V. Worley ,5.2,1.0,6.0,5.0,2.0,J. Hammel ,5.0,4.0,6.0,5.0,0.0,1.0,2.0,0.0
20150422,Blue,Orioles,4.0,2.0,4.0,2.0,9.0,5.0,A. Sanchez ,5.1,2.0,2.0,4.0,7.0,U. Jimenez ,5.0,4.0,6.0,6.0,3.0,1.0,0.0,0.0
20150422,Tigers,Yankees,4.0,13.0,4.0,10.0,6.0,15.0,D. Price ,2.1,8.0,10.0,2.0,3.0,A. Warren ,5.2,4.0,5.0,3.0,4.0,0.0,5.0,0.0
20150422,Mets,Braves,3.0,2.0,1.0,2.0,7.0,8.0,D. Gee,7.0,2.0,8.0,3.0,1.0,E. Stults,6.0,1.0,4.0,5.0,0.0,1.0,0.0,2.0
20150422,Rays,Red,7.0,5.0,1.0,4.0,12.0,8.0,N. Karns,6.0,5.0,7.0,3.0,4.0,J. Kelly,5.0,5.0,8.0,7.0,1.0,1.0,0.0,2.0
20150422,Royals,Twins,0.0,3.0,0.0,3.0,6.0,10.0,J. Guthrie ,5.0,3.0,6.0,3.0,6.0,M. Pelfrey ,7.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0
20150422,Brewers,Reds,1.0,2.0,1.0,1.0,5.0,4.0,J. Nelson,8.0,1.0,3.0,5.0,2.0,J. Cueto ,8.0,1.0,5.0,8.0,2.0,0.0,1.0,0.0
20150422,Rockies,Padres,5.0,4.0,3.0,1.0,11.0,7.0,K. Kendrick,7.0,4.0,7.0,3.0,1.0,J. Shields,6.0,3.0,6.0,5.0,3.0,1.0,0.0,2.0
20150422,Diamondbacks,Rangers,8.0,5.0,5.0,1.0,8.0,7.0,A. Bradley ,6.0,1.0,2.0,2.0,5.0,Y. Gallardo ,5.0,5.0,6.0,6.0,1.0,1.0,4.0,3.0
20150422,Angels,Athletics,2.0,9.0,1.0,1.0,4.0,18.0,J. Weaver,6.0,1.0,8.0,3.0,0.0,S. Gray ,7.0,1.0,2.0,7.0,2.0,0.0,8.0,1.0
20150422,Mariners,Astros,3.0,2.0,3.0,1.0,7.0,10.0,J.A. Happ ,7.1,2.0,8.0,5.0,0.0,R. Hernandez ,7.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0
20150422,Giants,Dodgers,3.0,2.0,2.0,0.0,5.0,7.0,M. Bumgarner,6.1,2.0,6.0,6.0,2.0,C. Kershaw,6.0,2.0,3.0,9.0,1.0,1.0,0.0,1.0
20150423,Pirates,Cubs,5.0,4.0,1.0,4.0,10.0,8.0,J. Locke,5.0,4.0,7.0,7.0,3.0,K. Hendricks,5.1,3.0,5.0,2.0,0.0,1.0,0.0,2.0
20150423,Phillies,Marlins,1.0,9.0,0.0,4.0,8.0,12.0,D. McGowan ,3.1,4.0,3.0,4.0,4.0,D. Phelps ,7.0,0.0,3.0,5.0,2.0,0.0,5.0,1.0
20150423,Tigers,Yankees,1.0,2.0,1.0,0.0,3.0,3.0,A. Sanchez,6.1,1.0,1.0,8.0,4.0,M. Tanaka,6.1,1.0,3.0,6.0,2.0,0.0,1.0,0.0
20150423,Mets,Braves,6.0,3.0,4.0,3.0,6.0,8.0,B. Colon ,6.0,3.0,7.0,5.0,0.0,J. Teheran ,4.1,4.0,3.0,5.0,5.0,1.0,0.0,2.0
20150423,Brewers,Reds,4.0,2.0,2.0,2.0,10.0,4.0,K. Lohse ,7.0,2.0,3.0,4.0,1.0,H. Bailey,5.2,2.0,7.0,3.0,1.0,1.0,0.0,2.0
20150423,Rockies,Padres,2.0,1.0,2.0,1.0,8.0,7.0,J. Lyles ,6.2,1.0,6.0,4.0,2.0,T. Ross ,5.0,2.0,6.0,7.0,4.0,1.0,0.0,0.0
20150423,Giants,Dodgers,3.0,2.0,0.0,2.0,10.0,6.0,R. Vogelsong,6.0,2.0,3.0,5.0,1.0,M. Bolsinger,5.2,1.0,5.0,5.0,2.0,1.0,0.0,2.0
20150423,Nationals,Cardinals,1.0,4.0,1.0,1.0,6.0,9.0,M. Scherzer ,7.0,2.0,6.0,4.0,0.0,M. Wacha ,7.0,1.0,5.0,6.0,2.0,0.0,2.0,0.0
20150423,Angels,Athletics,2.0,0.0,2.0,0.0,1.0,8.0,N. Tropeano ,6.0,0.0,5.0,5.0,1.0,J. Chavez ,6.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0
20150423,Blue,Orioles,7.0,6.0,7.0,0.0,7.0,8.0,D. Hutchison ,8.0,2.0,4.0,7.0,0.0,C. Tillman ,4.1,7.0,5.0,3.0,5.0,1.0,4.0,0.0
20150423,Rays,Red,2.0,1.0,1.0,1.0,6.0,3.0,J. Odorizzi,6.2,1.0,3.0,3.0,3.0,C. Buchholz,6.0,1.0,2.0,10.0,3.0,1.0,0.0,1.0
20150423,White,Royals,2.0,3.0,2.0,2.0,7.0,13.0,C. Sale,7.0,2.0,9.0,2.0,1.0,Y. Ventura,7.0,2.0,5.0,8.0,1.0,0.0,1.0,0.0
20150424,Orioles,Red,5.0,7.0,3.0,4.0,10.0,11.0,M. Gonzalez,6.0,4.0,8.0,1.0,1.0,R. Porcello,6.0,4.0,6.0,7.0,2.0,0.0,3.0,1.0
20150424,Yankees,Mets,6.0,1.0,6.0,0.0,11.0,5.0,M. Pineda ,7.2,1.0,5.0,7.0,0.0,J. deGrom ,5.0,6.0,8.0,2.0,2.0,1.0,0.0,0.0
20150424,Phillies,Braves,1.0,0.0,0.0,0.0,8.0,2.0,A. Harang,8.0,0.0,2.0,6.0,1.0,A. Wood,5.2,0.0,5.0,1.0,2.0,1.0,0.0,1.0
20150424,Tigers,Guardians,1.0,13.0,1.0,9.0,8.0,15.0,S. Greene ,4.0,8.0,9.0,1.0,2.0,D. Salazar ,7.0,1.0,6.0,11.0,3.0,0.0,5.0,0.0
20150424,Reds,Cubs,3.0,7.0,3.0,2.0,8.0,9.0,M. Leake,7.0,3.0,4.0,9.0,1.0,J. Lester,6.0,3.0,5.0,10.0,1.0,0.0,4.0,0.0
20150424,Marlins,Nationals,3.0,2.0,2.0,1.0,9.0,6.0,M. Latos,6.1,2.0,6.0,4.0,1.0,J. Zimmermann,6.0,2.0,6.0,4.0,0.0,1.0,0.0,1.0
20150424,Rays,Blue,12.0,3.0,9.0,2.0,13.0,6.0,D. Smyly,4.2,2.0,4.0,5.0,0.0,R.A. Dickey ,4.2,8.0,9.0,0.0,1.0,1.0,1.0,4.0
20150424,Brewers,Cardinals,0.0,3.0,0.0,2.0,5.0,8.0,M. Garza ,6.0,3.0,7.0,6.0,2.0,C. Martinez ,7.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0
20150424,Rockies,Giants,6.0,4.0,3.0,4.0,15.0,12.0,E. Butler ,6.0,4.0,9.0,3.0,2.0,C. Heston ,5.1,6.0,11.0,4.0,1.0,1.0,0.0,0.0
